Index,AirportID,City,Country,Latitude,Longitude,Timezone
10378,Coondewanna Airport,Coondewanna,Australia,-22.9666996,118.8130035,8
10544,Guarapari Airport,Guarapari,Brazil,-20.64649963,-40.4919014,-3
10545,Ubatuba Airport,Ubatuba,Brazil,-23.44109917,-45.07559967,-3
10611,Ali Air Base,Nasiriyah,Iraq,30.93580055,46.09009933,3
10617,Ota Air Base,Ota,Portugal,39.087502,-8.96278,1
10618,Borroloola Airport,Borroloola,Australia,-16.07530022,136.302002,9.5
10723,Elsenthal Grafe Airport,Elsenthal,Germany,48.822498,13.3675,1
10744,Newtownards Airport,Newtownards,United Kingdom,54.58110046,-5.691939831,0
10745,Lashenden (Headcorn) Airfield,Headcorn,United Kingdom,51.156898,0.641667,0
10746,Panshanger Aerodrome,Panshanger,United Kingdom,51.80250168,-0.158056006,0
10747,Thurrock Airfield,Thurrock,United Kingdom,51.537505,0.367634,0
10748,Stapleford Aerodrome,Stapleford,United Kingdom,51.65250015,0.155833006,0
10750,HAL Airport,Bangalore,India,12.94999981,77.66819763,5.5
10751,Chichester/Goodwood Airport,Goodwood,United Kingdom,50.8594017,-0.759167016,0
10752,Omarama Glider Airport,Omarama,New Zealand,-44.48669815,169.9859924,12
10753,Haast Aerodrome,Haast,New Zealand,-43.86529922,169.0410004,12
10776,Meschede-Schüren Airport,Meschede,Germany,51.30277634,8.239167213,1
10792,Jumandy Airport,Tena,Ecuador,-1.059722,-77.583333,-5
10794,Morro da Urca Heliport,Rio de Janeiro,Brazil,-22.95166779,-43.16583252,-3
10800,Dongji Aiport,Fuyuan,China,48.199494,134.366447,8
10802,Skúvoy Heliport,Skuvoy,Faroe Islands,61.76959991,-6.803410053,1
10803,Stóra Dímun Heliport,Stora Dimun,Faroe Islands,61.68529892,-6.758500099,1
10804,Frooba Heliport,Frooba,Faroe Islands,61.54370117,-6.774419785,1
10831,Person County Airport,Roxboro,United States,36.28490067,-78.98419952,-5
10934,Zulu Inyala Airport,Phinda,South Africa,-27.84939957,32.30970001,2
10937,Liupanshui Yuezhao Airport,Liupanshui,China,26.609417,104.979,8
10938,Kaili Airport,Kaili,China,26.972,107.988,8
10939,Shennongjia Hongping Airport,Shennongjia,China,31.626,110.34,8
10940,Zhangjiakou Ningyuan Airport,Zhangjiakou,China,40.73860168,114.9300003,8
10941,Arxan Yi'ershi Airport,Arxan,China,47.3106,119.9117,8
10942,Hengyang Nanyue Airport,Hengyang,China,26.9053,112.627998,8
10943,Hongyuan Airport,Ngawa,China,32.53154,102.35224,8
10949,Wonsan Kalma International Airport,Wonsan,North Korea,39.166801,127.486,8.5
10951,Mestia Queen Tamar Airport,Mestia,Georgia,43.053597,42.749012,5
10952,Magas Airport,Magas,Russia,43.32229996,45.01259995,3
11004,Talladega Municipal Airport,Talladega,United States,33.56990051,-86.05090332,-5
11005,Greenville Downtown Airport,Greenville,United States,34.84790039,-82.34999847,-4
11008,Mankato Regional Airport,Mankato,United States,44.22159958,-93.91870117,-6
11009,Captain Auguste George Airport,Anegada,British Virgin Islands,18.72719955,-64.32969666,-4
11010,Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,31.860399,-86.012101,-5
11011,Merkel Field Sylacauga Municipal Airport,Sylacauga,United States,33.17179871,-86.30549622,-5
11012,Enterprise Municipal Airport,Enterprise,United States,31.29969978,-85.89990234,-5
11017,Ryan Field,Tucson,United States,32.14220047,-111.1750031,-7
11018,Efogi Airport,Efogi,Papua New Guinea,-9.153805556,147.6598056,10
11019,Kagi Airport,Kagi,Papua New Guinea,-9.135916667,147.6694444,10
11020,Nadunumu Airport,Nadunumu,Papua New Guinea,-9.143555556,147.68425,10
11021,Bodinumu Airport,Bodinumu,Papua New Guinea,-9.107777778,147.6667222,10
11022,Thomas C Russell Field,Alexander City,United States,32.91469955,-85.96299744,-5
11030,Port Keats Airport,Wadeye,Australia,-14.25,129.529007,9.5
11031,Garden Point Airport,Pirlangimpi,Australia,-11.40250015,130.4219971,9.5
11032,Stade Airport,Stade,Germany,53.56111145,9.499167442,1
11035,Meriden Markham Municipal Airport,Meriden,United States,41.50870132,-72.82949829,-5
11038,Flinders Island Airport,Elliston,Australia,-33.730989,134.501,9.5
11048,Luzern-Beromunster Airport,Lucerne,Switzerland,47.18999863,8.204719543,1
11049,La Grand'combe Airport,La Grand'Combe,France,44.24440002,4.012219906,1
11051,Hamad International Airport,Doha,Qatar,25.273056,51.608056,3
11053,Fort Mackay / Horizon Airport,Wood Buffalo,Canada,57.38169861,-111.7009964,-7
11054,Canmore Municipal Heliport,Canmore,Canada,51.07780075,-115.3379974,-7
11055,Krasnokamensk Airport,Krasnokamensk,Russia,50.03310776,118.061142,9
11067,Ridgely Airpark,Ridgely,United States,38.9701004,-75.86630249,-5
11068,New Castle Henry Co. Municipal Airport,New Castle,United States,39.87590027,-85.32649994,-4
11069,Scott City Municipal Airport,Scott City,United States,38.47430038,-100.8850021,-5
11070,Brewster Field,Holdredge,United States,40.452099,-99.336502,-5
11071,Pratt Regional Airport,Pratt,United States,37.70159912,-98.74690247,-5
11072,Yubileyniy Airfield,Baikonur,Kazakhstan,46.05500031,63.25,6
11073,Wahoo Municipal Airport,Wahoo,United States,41.24129868,-96.59400177,-5
11074,Jim Kelly Field,Lexington,United States,40.79100037,-99.77729797,-5
11075,Sublette Municipal Airport,Sublette,United States,37.49140167,-100.8300018,-5
11076,Council Bluffs Municipal Airport,Council Bluffs,United States,41.25920105,-95.76059723,-5
11077,Kokomo Municipal Airport,Kokomo,United States,40.52819824,-86.05899811,-4
11078,Neodesha Municipal Airport,Neodesha,United States,37.4353981,-95.64610291,-5
11079,King Ranch Airport,Sutton,United States,61.79560089,-148.3549957,-8
11080,Elkhart Morton County Airport,Elkhart,United States,37.000702,-101.879997,-5
11081,Front Range Airport,Denver,United States,39.78530121,-104.5429993,-6
11082,Galesburg Municipal Airport,Galesburg,United States,40.93799973,-90.43109894,-5
11084,Guymon Municipal Airport,Guymon,United States,36.68510056,-101.5080032,-5
11086,Meade Municipal Airport,Meade,United States,37.27690125,-100.3560028,-5
11087,Turkey Mountain Estates Airport,Shell Knob,United States,36.59170151,-93.66690063,-5
11088,Ulysses Airport,Ulysses,United States,37.60400009,-101.3740005,-5
11089,Flagler Aerial Spraying Inc Airport,Flagler,United States,39.27999878,-103.0670013,-6
11090,Independence Municipal Airport,Independence,United States,37.15840149,-95.77839661,-5
11091,Augusta Municipal Airport,Augusta,United States,37.67160034,-97.07790375,-5
11092,Larned Pawnee County Airport,Larned,United States,38.20859909,-99.08599854,-5
11093,Lampasas Airport,Lampasas,United States,31.10619926,-98.19589996,-5
11094,Bay City Municipal Airport,Bay City,United States,28.97330093,-95.8635025,-5
11095,Cox Field,Paris,United States,33.63660049,-95.45079803,-5
11096,Coffeyville Municipal Airport,Coffeyville,United States,37.09400177,-95.57189941,-5
11097,The Farm Airport,Summit,United States,33.93579865,-81.42970276,-4
11098,Greeley–Weld County Airport,Greeley,United States,40.43740082,-104.6330032,-7
11099,General Dewitt Spain Airport,Memphis,United States,35.20069885,-90.05400085,-4
11100,Oryol Yuzhny Airport,Oakley,United States,52.93470001,36.00220108,-5
11101,Fremont Municipal Airport,Fremont,United States,41.44910049,-96.52020264,-5
11102,La Grande/Union County Airport,La Grande,United States,45.29019928,-118.0070038,-7
11103,Olsztyn-Mazury Airport,Szczytno-Szymany,Poland,53.481899,20.9377,1
11110,Pocono Mountains Municipal Airport,Mount Pocono,United States,41.137503,-75.378897,-5
11111,Quakertown Airport,Quakertown,United States,40.43519974,-75.38189697,-5
11127,Banff Airport,Banff,Canada,51.20734047,-115.5418611,-7
11129,Nordborg Flyveplads,Nordborg,Denmark,55.07485,9.753379,1
11131,Banning Municipal Airport,Banning,United States,33.92309952,-116.8509979,-8
11132,Gießen-Lützellinden Airport,Giessen,Germany,50.54388809,8.590277672,1
11133,Tököl Airport,Budapest,Hungary,47.34529877,18.98080063,1
11134,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,41.98550034,-97.43509674,-6
11139,Kotido Airport,Kotido,Uganda,2.953,34.1232,3
11140,Kajjansi Airfield,Kampala,Uganda,0.1968,32.55297,3
11141,Arlington Municipal Airport,Arlington,United States,48.16070175,-122.1589966,-8
11142,Paracatu Airport,Paracatu,Brazil,-17.24259949,-46.8830986,-3
11143,Das Bandeirinhas Airport,Conselheiro Lafaiete,Brazil,-20.738585,-43.797444,-3
11144,Janaúba Airport,Janauba,Brazil,-15.732,-43.323102,-3
11145,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,-17.89229965,-41.5135994,-3
11146,Cristiano Ferreira Varella Airport,Muriae,Brazil,-21.12610054,-42.39440155,-3
11153,Peter O Knight Airport,Tampa,United States,27.91559982,-82.44930267,-5
11170,Lure Malbouhans Air Base,Malbouhans,France,47.7047,6.54583,1
11175,Parati Airport,Paraty,Brazil,-23.22439957,-44.72029877,-3
11176,Umberto Modiano Airport,Buzios,Brazil,-22.77099991,-41.96289825,-3
11177,Angra dos Reis Airport,Angra dos Reis,Brazil,-22.97529984,-44.30709839,-3
11178,Itaperuna Airport,Itaperuna,Brazil,-21.21929932,-41.87590027,-3
11179,Maricá Airport,Marica,Brazil,-22.9195,-42.830898,-3
11180,Resende Airport,Resende,Brazil,-22.47850037,-44.4803009,-3
11181,Saquarema Airport,Saquarema,Brazil,-22.92972183,-42.50694275,-3
11182,Drumheller Municipal Airport,Drumheller,Canada,51.49639893,-112.7490005,-7
11193,Mwene-Ditu Airport,Mwene-Ditu,Congo (Kinshasa),-6.982999802,23.08300018,1
11194,Tunta Airport,Kabinda,Congo (Kinshasa),-6.132999897,24.4829998,1
11195,Ikela Airport,Ikela,Congo (Kinshasa),-1.048109,23.372501,1
11198,Aripuanã Airport,Aripuana,Brazil,-10.188278,-59.457273,-4
11199,Juruena Airport,Juruena,Brazil,-10.30583286,-58.48944473,-4
11200,Juína Airport,Juina,Brazil,-11.419444,-58.701668,-4
11201,Vila Rica Airport,Vila Rica,Brazil,-9.97944355,-51.14222336,-4
11202,Inácio Luís do Nascimento Airport,Juara,Brazil,-11.2966,-57.5495,-4
11203,Cáceres Airport,Caceres,Brazil,-16.04360008,-57.62990189,-4
11204,Posto Leonardo Vilas Boas Airport,Chapada dos Guimaraes,Brazil,-12.19833279,-53.38166809,-4
11205,Tangará da Serra Airport,Tangara da Serra,Brazil,-14.6619997,-57.44350052,-4
11206,Canarana Airport,Canarana,Brazil,-13.57444382,-52.2705574,-4
11207,Vila Bela da Santíssima Trindade Airport,Vila Bela da Santissima Trindade ,Brazil,-14.9942,-59.9458,-4
11208,Bumbar Airport,Bumba,Congo (Kinshasa),2.18278,22.481701,1
11209,Sobral Airport,Sobral,Brazil,-3.67889,-40.336802,-3
11210,Arapiraca Airport,Arapiraca,Brazil,-9.775360107,-36.62919998,-3
11211,Cangapara Airport,Floriano,Brazil,-6.846389771,-43.07730103,-3
11212,Picos Airport,Picos,Brazil,-7.062059879,-41.52370071,-3
11229,Beni Airport,Beni,Congo (Kinshasa),0.575,29.4739,1
11230,Boende Airport,Boende,Congo (Kinshasa),-0.216999993,20.85000038,1
11243,Montauk Airport,Montauk,United States,41.0765,-71.920797,-4
11255,Porter County Municipal Airport,Valparaiso IN,United States,41.45399857,-87.00710297,-5
11257,Dharavandhoo Airport,DHARAVANDHOO,Maldives,5.1561,73.1302,5
11258,Saumlaki/Olilit Airport,Saumlaki,Indonesia,-7.988609791,131.3059998,9
11268,Cerro Largo International Airport,Melo,Uruguay,-32.33789825,-54.21670151,-3
11269,Tydeo Larre Borges Airport,Paysandu,Uruguay,-32.36330032,-58.06190109,-3
11270,Artigas International Airport,Artigas ,Uruguay,-30.40069962,-56.50790024,-3
11272,Murray Bridge Airport,Murray Bridge,Australia,-35.06669998,139.227005,10
11273,Horsham Airport,Horsham,Australia,-36.66970062,142.1730042,10
11274,Swan Hill Airport,Swan Hill,Australia,-35.37580109,143.5330048,10
11277,Turtle Island Seaplane Base,Turtle Island,Fiji,-16.966,177.368,12
11288,Dewadaru - Kemujan Island,Karimunjawa,Indonesia,-5.80091,110.47838,7
11290,Kongolo Airport,Kongolo,Congo (Kinshasa),-5.39444,26.99,1
11291,Attopeu Airport,Attopeu,Laos,14.81471536,106.8216991,7
11292,Kahemba Airport,Kahemba,Congo (Kinshasa),-7.333000183,19.0170002,1
11293,Francisco de Miranda Airport,Caracas,Venezuela,10.48503304,-66.84351349,-4
11295,São Miguel do Oeste Airport,Sao Miguel do Oeste,Brazil,-26.78160095,-53.50350189,-3
11299,Mason County Airport,Ludington,United States,43.96250153,-86.40789795,-5
11312,Reid-Hillview Airport of Santa Clara County,San Jose,United States,37.332901,-121.8190002,8
11328,Sohar Airport,Sohar,Oman,24.38604,56.62541,4
11331,Kadanwari Airport,Kadanwari,Pakistan,27.16670036,69.3167038,5
11332,Sawan Airport,Sindh,Pakistan,26.9662,68.878098,5
11352,Thamkharka Airport,Thamkharka,Nepal,27.04787,86.858022,5.75
11353,Thimarafushi Airport,Thimarafushi,Maldives,2.211,73.1533,5
11354,Ifuru Airport,Ifuru,Maldives,5.7083,73.025,5
11355,Kaintiba Airport,Kieta,Papua New Guinea,-7.50025,146.0338333,10
11356,Ordu Giresun Airport,Ordu-Giresun,Turkey,40.966047,38.080994,2
11357,Hakkari Yüksekova Airport,Hakkari,Turkey,37.5497,44.2381,2
11386,Jelenia Góra Glider Airport,Jelenia Gora,Poland,50.89889908,15.78559971,1
11389,Bathpalathang Airport,Jakar,Bhutan,27.5622,90.7471,6
11401,Sultan Bantilan Airport,Toli-Toli,Indonesia,1.123428,120.793658,8
11406,Vuktyl Airport,Vuktyl,Russia,63.82329941,57.27999878,3
11407,Berezniki Airport,Berezniki,Russia,59.57954788,56.85768127,6
11431,San Sebastián Airport,San Sebastian,Chile,-53.31700134,-68.65000153,-4
11433,Tolwin Observatory Airport,Tolhuin,Argentina,-54.52190018,-67.1989975,-3
11436,Tarko-Sale Airport,Tarko-Sale,Russia,64.93080139,77.81809998,5
11438,Camarillo Airport,Camarillo - CA,United States,34.21369934,-119.0940018,-8
11452,Leopoldsburg Airfield,Leopoldsburg,Belgium,51.12,5.3072222,1
11473,Jinchuan Airport,Jinchuan,China,38.54222222,102.3483333,8
11479,Omtepe Airport,Moyogalpa,Nicaragua,11.523616,-85.702995,-6
11498,Alashankou Bole (Bortala) airport,Bole,China,44.895,82.3,8
11499,Fuyun Koktokay Airport,Fuyun,China,46.804169,89.512006,8
11524,Achinsk Airport,Achinsk,Russia,56.2682991,90.57080078,8
11545,Linfen Qiaoli Airport,LINFEN,China,36.132629,111.641236,8
11583,Hinton/Jasper-Hinton Airport,Hinton,Canada,53.31919861,-117.7529984,-7
11638,Watsonville Municipal Airport,Watsonville,United States,36.93569946,-121.7900009,-8
11644,Gelephu Airport,Gelephu,Bhutan,26.88456,90.46412,6
11648,Hollister Municipal Airport,Hollister,United States,36.8932991,-121.4100037,-8
11649,Williamsburg Jamestown Airport,Williamsburg,United States,37.23920059,-76.7161026,-5
11658,Dulkaninna Airport,Dulkaninna,Australia,-29.01329994,138.4810028,9.5
11673,William Creek Airport,William Creek,Australia,-28.90670013,136.3419952,9.5
11684,Kenora Seaplane Base,Kenora,Canada,49.767424,-94.49274,-6
11685,Rumbula Air Base,Riga,Latvia,56.88330078,24.22669983,2
11700,Siquijor Airport,Siquijor,Philippines,9.214203223,123.4722519,8
11702,Opapimiskan Lake Airport,Musselwhite Mine,Canada,52.6067009,-90.37689972,-5
11713,Rizhao Shanzihe Airport,Rizhao,China,35.405033,119.324403,8
11714,Shaxian Airport,Sanming,China,26.4263,117.8336,8
11717,Taroom Airport,Taroom,Australia,-25.80170059,149.8999939,10
11718,Gelnhausen Airport,Gelnhausen,Germany,50.19722366,9.170000076,1
11719,Ærø Airport,Aero,Denmark,54.85279846,10.45639992,1
11720,Lauterbach Airport,Lauterbach-Wernges,Germany,50.683334,9.410833,1
11721,Aschaffenburg Airport,Aschaffenburg,Germany,49.93888855,9.06388855,1
11722,Squamish Airport,Squamish,Canada,49.78170013,-123.1620026,-8
11735,Reichelsheim Airport,Reichelsheim,Germany,50.3358345,8.878055573,1
11737,Marburg-Schönstadt Airport,Schoenstadt,Germany,50.87444305,8.81499958,1
11738,Lauenbrück Airport,Lauenbrueck,Germany,53.20750046,9.573332787,1
11739,Hüttenbusch Airport,Huettenbusch,Germany,53.28666687,8.947221756,1
11740,Vrsar Crljenka Airport,Vsar,Croatia,45.14170074,13.63059998,1
11742,Union County Airport,Marysville,United States,40.22470093,-83.35160065,-5
11743,La Grande-4 Airport,La Grande-4,Canada,53.75469971,-73.6753006,
11744,Alert Bay Airport,Alert Bay,Canada,50.5821991,-126.9160004,
11745,Liverpool South Shore Regional Airport,Liverpool,Canada,44.2303009,-64.85610199,
11747,Nipawin Airport,Nipawin,Canada,53.33250046,-104.0080032,
11748,Centralia / James T. Field Memorial Aerodrome,Centralia,Canada,43.285599,-81.508301,
11749,Blue River Airport,Blue River,Canada,52.11669922,-119.2829971,
11750,Chetwynd Airport,Chetwynd,Canada,55.68719864,-121.6269989,
11751,Ross River Airport,Ross River,Canada,61.97060013,-132.4230042,
11752,Dolbeau St Felicien Airport,Dolbeau-St-Félicien,Canada,48.7784996,-72.375,
11753,Amos/Magny Airport,Amos,Canada,48.563903,-78.249702,
11754,Goderich Airport,Goderich,Canada,43.76689911,-81.71060181,
11755,Hope Airport,Hope,Canada,49.36830139,-121.4980011,
11756,Haines Junction Airport,Haines Junction,Canada,60.78919983,-137.5460052,
11757,Digby / Annapolis Regional Airport,Digby,Canada,44.54584504,-65.78542471,
11758,Fort Liard Airport,Fort Liard,Canada,60.2358017,-123.4690018,
11759,Key Lake Airport,Key Lake,Canada,57.2560997,-105.6179962,
11760,Leaf Rapids Airport,Leaf Rapids,Canada,56.51330185,-99.98529816,
11761,Matane Airport,Matane,Canada,48.85689926,-67.45330048,
11762,Charlevoix Airport,Charlevoix,Canada,47.59749985,-70.22389984,
11763,Nejanilini Lake Airport,Nejanilini Lake,Canada,59.48749924,-97.78029633,
11764,Owen Sound / Billy Bishop Regional Airport,Owen Sound,Canada,44.59030151,-80.83750153,
11765,Port Hawkesbury Airport,Port Hawkesbury,Canada,45.65670013,-61.36809921,
11766,St Thomas Municipal Airport,St Thomas,Canada,42.77000046,-81.1108017,
11767,Ottawa / Rockcliffe Airport,Ottawa,Canada,45.46030045,-75.64610291,
11768,Ottawa / Carp Airport,Ottawa,Canada,45.31919861,-76.02220154,
11769,Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,Canada,44.94580078,-75.94059753,
11770,St Leonard Airport,St Leonard,Canada,47.15750122,-67.83470154,
11771,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,Virden,Canada,49.87829971,-100.9179993,
11772,Vernon Airport,Vernon,Canada,50.24810028,-119.3310013,
11773,Beaver Creek Airport,Beaver Creek,Canada,62.41030121,-140.8670044,
11774,Shuswap Regional Airport,Salmon Arm,Canada,50.682802,-119.228996,
11775,Kelsey Airport,Kelsey,Canada,56.03749847,-96.50969696,
11776,Pukatawagan Airport,Pukatawagan,Canada,55.74919891,-101.2659988,
11777,Grand Forks Airport,Grand Forks,Canada,49.0155983,-118.4309998,
11778,Jenpeg Airport,Jenpeg,Canada,54.51890182,-98.0460968,
11779,Thicket Portage Airport,Thicket Portage,Canada,55.31890106,-97.70780182,
11780,Pikwitonei Airport,Pikwitonei,Canada,55.58890152,-97.16419983,
11781,Poplar River Airport,Poplar River,Canada,52.99652588,-97.27419376,
11782,Pincher Creek Airport,Pincher Creek,Canada,49.52059937,-113.9970016,
